job_title,experience_level,employment_type,salary,company_location,num_skills,is_data_scientist,is_developer,is_analyst,interst_area,burnout_risk
Data Science Manager,SE,FT,54094,US,6,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,24342,IN,4,0,0,0,AI,low
BI Data Analyst,EN,FT,9272,KE,7,0,0,0,healthcare,medium
Data Scientist,MI,FT,147000,US,8,1,0,0,healthcare,low
Research Scientist,SE,FT,96113,CA,6,0,0,0,cybersecurity,medium
Data Science Manager,SE,FT,174000,US,3,0,0,0,healthcare,high
Business Data Analyst,MI,FT,135000,US,9,0,0,0,webdev,medium
Machine Learning Engineer,EN,FT,21844,CO,4,0,0,0,cybersecurity,medium
Lead Data Engineer,SE,FT,125000,NZ,7,0,0,0,finance,low
Data Scientist,EN,FT,51321,FR,4,1,0,0,webdev,low
Data Scientist,MI,FT,40481,IN,3,1,0,0,webdev,high
Data Science Consultant,EX,FT,69741,ES,7,0,0,0,webdev,low
Data Analytics Engineer,SE,FT,50000,GB,4,0,0,0,finance,low
Data Scientist,EN,FT,39916,FR,5,1,0,0,AI,medium
Lead Data Analyst,MI,FT,87000,US,3,0,0,0,healthcare,low
Data Engineer,MI,FT,26005,US,3,0,0,0,cybersecurity,low
Data Scientist,MI,FT,90734,DE,3,1,0,0,AI,low
Big Data Engineer,MI,FT,22611,IN,5,0,0,0,cybersecurity,low
Data Scientist,MI,FT,5679,US,5,1,0,0,healthcare,medium
Machine Learning Engineer,EN,FT,81000,US,6,0,0,0,finance,low
Data Scientist,MI,FT,40038,CL,8,1,0,0,webdev,low
Data Science Consultant,EN,FT,90000,US,9,0,0,0,webdev,low
Data Scientist,MI,FT,61467,AT,4,1,0,0,finance,medium
Machine Learning Infrastructure Engineer,SE,FT,195000,US,6,0,0,0,AI,medium
Data Scientist,MI,FT,37825,ES,4,1,0,0,AI,low
Data Analyst,MI,FT,85000,US,9,0,0,0,cybersecurity,medium
Principal Data Scientist,EX,CT,416000,US,8,1,0,0,finance,low
Machine Learning Scientist,SE,FT,225000,CA,5,0,0,0,AI,high
Data Scientist,MI,FT,56256,GB,8,1,0,0,finance,low
Data Scientist,MI,FT,33808,IN,5,1,0,0,healthcare,medium
Data Scientist,MI,FT,116914,GB,9,1,0,0,webdev,low
Machine Learning Engineer,MI,FT,46597,PL,8,0,0,0,webdev,low
Data Analyst,MI,FT,8000,PK,6,0,0,0,webdev,low
Data Engineer,EN,FT,41689,JP,7,0,0,0,finance,medium
Big Data Engineer,SE,FT,114047,GB,6,0,0,0,finance,low
Machine Learning Engineer,MI,FT,88654,BE,4,0,0,0,cybersecurity,high
Data Science Consultant,EN,FT,5707,IN,6,0,0,0,webdev,low
Lead Data Engineer,MI,FT,56000,US,9,0,0,0,cybersecurity,low
Computer Vision Engineer,EN,PT,28609,DK,3,0,0,0,webdev,low
Data Scientist,MI,FT,88654,DE,4,1,0,0,cybersecurity,medium
Product Data Analyst,MI,FT,6072,IN,8,0,0,0,cybersecurity,low
Data Engineer,SE,FT,47899,GR,4,0,0,0,healthcare,medium
BI Data Analyst,MI,FT,98000,US,7,0,0,0,cybersecurity,high
Data Engineer,MI,FT,66022,GB,5,0,0,0,finance,high
Research Scientist,MI,FT,56738,FR,8,0,0,0,cybersecurity,low
Machine Learning Engineer,MI,FT,24823,SI,4,0,0,0,webdev,medium
Data Analytics Manager,SE,FT,120000,US,8,0,0,0,cybersecurity,medium
Data Engineer,MI,FL,20000,US,8,0,0,0,AI,low
Director of Data Science,EX,FT,325000,US,8,0,0,0,webdev,medium
Machine Learning Engineer,SE,FT,200000,US,5,0,0,0,AI,low
AI Scientist,EN,FT,45896,DK,9,0,0,0,webdev,low
Data Scientist,MI,FT,160000,US,6,1,0,0,finance,low
Research Scientist,SE,FT,50000,US,8,0,0,0,finance,low
Data Science Engineer,MI,FT,40189,GR,3,0,0,0,finance,low
Data Scientist,MI,FT,12901,BR,9,1,0,0,AI,low
Data Engineer,SE,FT,165000,US,7,0,0,0,healthcare,medium
Big Data Engineer,EN,FT,5882,CH,5,0,0,0,webdev,low
Data Scientist,MI,FT,42197,FR,4,1,0,0,finance,low
Principal Data Engineer,SE,FT,185000,US,5,0,0,0,webdev,low
Data Scientist,EN,FT,62726,DE,4,1,0,0,AI,low
Data Scientist,MI,FT,90734,DE,5,1,0,0,healthcare,medium
Data Scientist,EN,PT,21669,IT,4,1,0,0,AI,low
Data Engineer,MI,FT,110000,US,8,0,0,0,webdev,medium
Data Analytics Manager,SE,FT,140000,US,6,0,0,0,healthcare,low
Data Scientist,SE,FT,120000,US,4,1,0,0,healthcare,medium
Data Scientist,SE,FT,87738,CA,4,1,0,0,AI,low
Finance Data Analyst,SE,FT,61896,GB,3,0,0,0,finance,low
Machine Learning Scientist,MI,FL,12000,PK,4,0,0,0,webdev,medium
Data Engineer,SE,FT,76833,GB,3,0,0,0,cybersecurity,low
Machine Learning Engineer,MI,FT,74000,JP,7,0,0,0,cybersecurity,medium
Data Science Manager,SE,FT,152000,FR,8,0,0,0,AI,medium
Big Data Engineer,MI,FT,18000,MD,3,0,0,0,webdev,low
Computer Vision Engineer,SE,FL,60000,US,6,0,0,0,webdev,low
Data Scientist,MI,FT,130000,US,9,1,0,0,AI,low
Computer Vision Engineer,SE,FT,18907,BR,8,0,0,0,webdev,high
Business Data Analyst,EN,FT,59102,LU,3,0,0,0,finance,medium
Principal Data Scientist,SE,FT,173762,DE,8,1,0,0,AI,low
Principal Data Scientist,SE,FT,148261,DE,8,1,0,0,finance,low
Data Scientist,MI,FT,38776,ES,8,1,0,0,webdev,low
Data Scientist,MI,FT,46809,ES,7,1,0,0,AI,medium
AI Scientist,EN,FT,18053,AS,6,0,0,0,webdev,low
Data Scientist,SE,FT,91237,AT,5,1,0,0,AI,low
Data Scientist,MI,FT,62726,LU,5,1,0,0,webdev,medium
Data Scientist,MI,FT,115000,US,3,1,0,0,finance,low
Principal Data Scientist,SE,FT,235000,US,8,1,0,0,finance,low
Lead Data Analyst,MI,FT,19609,IN,3,0,0,0,webdev,high
AI Scientist,EN,PT,12000,US,7,0,0,0,AI,medium
Data Analyst,MI,FT,75000,US,7,0,0,0,cybersecurity,low
Data Analyst,MI,FT,62000,US,4,0,0,0,finance,low
Data Scientist,MI,FT,73000,US,7,1,0,0,finance,low
Data Engineer,MI,FT,45391,NL,4,0,0,0,cybersecurity,low
Data Science Manager,SE,FT,190200,US,6,0,0,0,webdev,medium
Data Scientist,MI,FT,118000,US,3,1,0,0,AI,low
Data Scientist,MI,FT,138350,US,9,1,0,0,webdev,medium
Data Engineer,MI,FT,130800,US,6,0,0,0,healthcare,high
Machine Learning Engineer,SE,FT,45618,HR,7,0,0,0,finance,low
Director of Data Science,SE,FT,168000,JP,6,0,0,0,healthcare,low
Data Scientist,MI,FT,119059,IL,6,1,0,0,finance,low
Applied Machine Learning Scientist,MI,FT,423000,US,6,0,0,0,finance,high
Data Engineer,MI,FT,28369,MT,7,0,0,0,healthcare,medium
Data Specialist,SE,FT,165000,US,9,0,0,0,healthcare,low
Data Scientist,SE,FT,412000,US,8,1,0,0,webdev,medium
Principal Data Scientist,MI,FT,151000,US,6,1,0,0,healthcare,low
Data Scientist,EN,FT,105000,US,4,1,0,0,webdev,high
Business Data Analyst,EN,CT,100000,US,7,0,0,0,webdev,low
Data Science Manager,SE,FT,94665,IN,6,0,0,0,webdev,low
